#NAME,Y.A.0H,Y.B.0H,Y.C.0H,Y.D.0H,Y.E.0H,Y.CN.A.24H,Y.CN.B.24H,Y.CN.C.24H,Y.CN.D.24H,Y.CN.E.24H,OFP.A.24H,OFP.B.24H,OFP.C.24H,OFP.D.24H,OFP.E.24H,IQ.A.24H,IQ.B.24H,IQ.C.24H,IQ.D.24H,IQ.E.24H,PM.A.24H,PM.B.24H,PM.C.24H,PM.D.24H,PM.E.24H,EM.A.24H,EM.B.24H,EM.C.24H,EM.D.24H,EM.E.24H
ASV44,0.0,0.0,0.0,0.0,0.0,0.0026192928911323242,0.0,0.0,0.0,0.0,0.03495083032999218,0.0,0.0,0.0,0.0,0.04005499566256547,0.0,0.0,0.0,0.0,0.0002946162965052775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV45,0.0,0.0,0.00040786594629162783,0.0006726656998903616,0.0,0.03387413379790198,0.00289179321148037,0.02211193775401634,0.024182258870949158,0.00021291108968290393,0.001433647424721233,0.0,0.0033945496539477932,0.0026891421109879374,0.0,0.0015807756668762489,0.0,0.0030029670308561623,0.0015112808842995555,0.0,6.991954769641667e-05,0.0,0.00048519274438309446,0.00037591452452055734,0.0,0.0,0.0,0.00044571353295914587,0.00020322156528964535,0.0
ASV46,0.001594684391714412,0.0022776744010599187,0.017691437908842297,0.0008681871966584934,0.0328676490321601,0.0021203799594880723,0.0014588338328994982,0.0054408426134125425,0.0002702271467483842,0.0014472654977983135,0.0009516141991749624,0.0014101747182363815,0.009319794050143326,0.0025344810012992423,0.0015477100617848634,0.000993281776927013,0.001085101619012278,0.012418157550831364,0.003413479757337929,0.001492232346592031,0.0004873112796249456,0.0008509405804419448,0.005260265657503756,0.0007439431976822834,0.0008969441491312398,0.002216809596888103,0.0010539701416396269,0.006515240026464146,0.001704893451736598,0.0008903493840437871
ASV47,0.022722299375680315,0.023284608693470255,0.0014987067342135904,0.005063342245981109,0.0034813491094396218,0.002085916983243185,0.033226219675747765,0.008924650848693025,0.008820234874352469,0.028569863418695392,0.0006232503175734223,0.0016977339737803635,0.0006257446221026464,0.0006162445700935455,0.0005529040435744783,0.0006630987748541718,0.00027073393687931095,0.000678850367358574,0.00037088707040807133,0.0003350821137556956,0.0008916207711035265,0.0005879368358650011,0.0003749832946609465,0.00016342152383348778,0.0001726368122793233,0.0033059109155036963,0.0,0.0005707814578878019,0.000736221838324763,0.0003498753193285841
ASV48,0.028051948163339883,0.0,0.0,0.0,0.008322422923827226,0.002305492495633856,0.0,0.0,0.0,0.0006335603181290085,0.0030839349047336742,0.0,0.0,0.0,0.0,0.002371348386357283,0.0,0.0,0.0,0.0003826236786133413,0.004075967801801242,0.0,0.0,0.0,0.0020181243355452895,0.0042093999024879055,0.0,0.0,0.0,0.0
ASV49,0.03209768937596102,0.01547820809103514,0.0020686374641258006,0.04215841645450581,0.003191236683652987,0.0038770848275498327,0.006679278475150319,0.001090033691443423,0.007649982581440839,0.004442829732496908,0.0008903575965334604,0.0007057995171895893,0.0,0.0028274750863115615,0.0002106301118378965,0.0011152115758911072,0.0003384174210991386,0.0,0.003232015899270336,0.0001804288304838361,0.0010132054217085527,0.0008084131493143765,0.00014061873549785494,0.0012347404022974632,0.0,0.002412934978557296,0.0005689181297715051,0.00015020564681257945,0.001914176779644384,0.00012495547118878002
ASV50,0.0,0.0,0.0,0.0005675144040235597,0.0,0.0,0.0,0.0,0.016527773723910715,0.0,0.0,0.0,0.0,0.007548739153925125,0.0,0.0,0.0,0.0,0.004668944098021174,0.0,0.0,0.0,0.0,0.020882888893750506,0.0,0.0,0.0,0.0,0.015119746164502634,0.0
ASV51,0.0007337504869851589,0.010916767643116944,0.0,0.0,0.033929004161913585,8.130291255705798e-05,0.005949649973830217,0.0,0.0,0.004667759975571657,0.00016723792482944446,0.0022573062489324148,0.0,0.0,0.0014566429053329377,9.26415187400837e-05,0.0016873810963679342,0.0,0.0,0.00756591376767255,0.0,0.00046432281554318017,0.0,0.0,0.000987542583125434,0.00016545873156186084,0.00036138517273951934,0.0,0.0,0.0006017027566630272
ASV52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036116218223254204,0.0,4.3994888511295354e-05,0.0,0.0,0.00012047922530215457,0.0,0.0,0.0,0.0,0.00014271141219397555,0.02980926430704043,0.0031910480626064826,0.0,0.0,0.0006628557744547071,0.0031209589568534676,0.0016530213441165373,0.0
ASV53,0.009160588578030177,0.001946831103268165,0.0,0.0,0.0020981752998820817,0.04993864499637965,0.03605500582768151,0.0,0.0,0.01387509718623296,0.023493756065589212,0.0023829558076639357,0.0,0.0,0.000796289625560394,0.015496907910398303,0.0010383463655246536,0.0,0.0,0.0012879655323401844,0.00023981854312251258,0.00022549152267919496,0.0,0.0,0.00030268081522988967,0.00034977010229195595,0.0,0.0,0.0,0.0
